Dublin Core:Relation,Dublin Core:Type,Dublin Core:Date,Dublin Core:Extent,Dublin Core:Subject,Dublin Core:Rights,Dublin Core:Language,Dublin Core:Identifier,Dublin Core:Title,Dublin Core:Creator,Dublin Core:Publisher,Dublin Core:Description,Dublin Core:Coverage
full:001:https://archive.nyu.edu/bitstream/2451/42980/1/isawdca_000486.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42980/2/isawdca_000486_thumb.png,serial,1982,59,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42980'>http://hdl.handle.net/2451/42980</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42981/1/isawdca_000487.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42981/2/isawdca_000487_thumb.png,serial,1982,58,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42981'>http://hdl.handle.net/2451/42981</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42982/1/isawdca_000488.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42982/2/isawdca_000488_thumb.png,serial,1982,76,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42982'>http://hdl.handle.net/2451/42982</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42983/1/isawdca_000489.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42983/2/isawdca_000489_thumb.png,serial,1982,70,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42983'>http://hdl.handle.net/2451/42983</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42984/1/isawdca_000490.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42984/2/isawdca_000490_thumb.png,serial,1982,58,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42984'>http://hdl.handle.net/2451/42984</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42985/1/isawdca_000491.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42985/2/isawdca_000491_thumb.png,serial,1982,51,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42985'>http://hdl.handle.net/2451/42985</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42962/1/isawdca_000492.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42962/2/isawdca_000492_thumb.png,serial,1982,63,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42962'>http://hdl.handle.net/2451/42962</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42963/1/isawdca_000493.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42963/2/isawdca_000493_thumb.png,serial,1982,86,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42963'>http://hdl.handle.net/2451/42963</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42964/1/isawdca_000494.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42964/2/isawdca_000494_thumb.png,serial,1983,75,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42964'>http://hdl.handle.net/2451/42964</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42965/1/isawdca_000495.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42965/2/isawdca_000495_thumb.png,serial,1983,50,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42965'>http://hdl.handle.net/2451/42965</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42966/1/isawdca_000496.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42966/2/isawdca_000496_thumb.png,serial,1983,68,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42966'>http://hdl.handle.net/2451/42966</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42967/1/isawdca_000497.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42967/2/isawdca_000497_thumb.png,serial,1983,74,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42967'>http://hdl.handle.net/2451/42967</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42968/1/isawdca_000498.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42968/2/isawdca_000498_thumb.png,serial,1983,70,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42968'>http://hdl.handle.net/2451/42968</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
